"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.742998438E0,-9.998186111E0,4.060565948E0,4.213795185E0
6.748004688E0,-8.695740700E0,3.792415380E0,1.647210717E0
6.753009375E0,-7.431602001E0,3.332728863E0,-4.979939461E-1
6.757982813E0,-6.205770969E0,2.873042107E0,-1.570596337E0
6.762989063E0,-5.363011837E0,2.489969730E0,-1.379060149E0
6.767993750E0,-4.941632271E0,2.068590164E0,-3.447650373E-1
6.773000000E0,-4.865017891E0,1.532289028E0,1.149216771E0
6.778006250E0,-5.171475887E0,1.225831270E0,2.796427488E0
6.783010938E0,-5.439626217E0,8.810662031E-1,4.596867085E0
6.787985938E0,-5.554547787E0,6.129156351E-1,5.746084213E0
6.792992188E0,-5.669469833E0,5.363011956E-1,6.818686485E0
6.797995313E0,-5.899312973E0,6.129156351E-1,7.316680431E0
6.803003125E0,-5.937620163E0,7.661445141E-1,7.508216381E0
6.808007813E0,-5.937620163E0,1.034295082E0,7.431602001E0
6.812982813E0,-5.669469833E0,1.379060149E0,6.780379295E0
6.817987500E0,-5.439626217E0,1.877054095E0,5.707777023E0
6.822993750E0,-5.018246651E0,2.375048161E0,4.137180328E0
6.827998438E0,-4.252102375E0,2.949656487E0,2.375048161E0
6.833004688E0,-3.409343243E0,3.600879431E0,7.278373241E-1
6.838009375E0,-2.643198729E0,4.290409565E0,-1.034295082E0
6.842984375E0,-2.106897593E0,4.903325081E0,-2.298433542E0
6.847989063E0,-1.493981838E0,5.401319027E0,-3.371036053E0
6.852995313E0,-9.193734527E-1,6.014234543E0,-4.252102375E0
6.858000000E0,-5.363011956E-1,6.550535679E0,-4.903325081E0
6.863006250E0,-1.915361285E-1,6.895300865E0,-5.516240597E0
6.868010938E0,-3.830722719E-2,7.125144482E0,-5.822698593E0
6.872985938E0,1.915361285E-1,7.240066051E0,-6.090848923E0
6.877990625E0,4.213795066E-1,7.240066051E0,-6.129156113E0
6.882996875E0,6.129156351E-1,7.010222435E0,-5.937620163E0
6.888003125E0,9.576807022E-1,6.665457726E0,-5.248090267E0
6.893007813E0,1.532289028E0,6.205770969E0,-4.098873138E0
6.897982813E0,1.953668594E0,5.822698593E0,-2.336740971E0
6.902987500E0,2.145204782E0,5.707777023E0,-4.213795066E-1
6.907993750E0,2.030282974E0,5.631162167E0,1.187524080E0
6.913000000E0,1.685518026E0,5.477933407E0,2.298433542E0
6.918004688E0,1.264138460E0,5.248090267E0,2.949656487E0
6.923009375E0,1.149216771E0,5.018246651E0,3.141192675E0
6.927984375E0,1.034295082E0,4.979939461E0,3.294421434E0
6.932990625E0,7.278373241E-1,4.750096321E0,3.562572241E0
6.937995313E0,3.830722570E-1,4.750096321E0,3.869029999E0
6.943001563E0,1.149216816E-1,4.750096321E0,4.328716755E0
6.948007813E0,3.830722719E-2,4.788403511E0,4.596867085E0
6.953012500E0,-3.830722719E-2,4.788403511E0,5.018246651E0
6.957985938E0,0.000000000E0,4.788403511E0,5.248090267E0
6.962992188E0,1.532289088E-1,4.979939461E0,5.592854977E0
6.967996875E0,1.915361285E-1,5.401319027E0,5.937620163E0
6.973003125E0,4.213795066E-1,6.205770969E0,6.167463779E0
6.978009375E0,6.895300746E-1,7.316680431E0,6.397306919E0
6.982982813E0,1.302445769E0,8.580819130E0,6.588842869E0
6.987989063E0,1.149216771E0,1.041956615E1,7.201758862E0
6.992993750E0,1.608903527E0,1.011310768E1,6.933608055E0
6.998000000E0,2.106897593E0,1.172201157E1,7.469909191E0
7.003006250E0,2.681505919E0,1.306276417E1,8.350975990E0
7.008010938E0,3.256114244E0,1.463336086E1,9.883264542E0
7.012985938E0,3.639186621E0,1.616564941E1,1.248815632E1
7.017990625E0,3.792415380E0,1.742978859E1,1.616564941E1
7.022996875E0,3.179499865E0,1.834916115E1,2.229480553E1
7.028001563E0,1.877054095E0,1.919192123E1,2.995625114E1
7.033007813E0,3.830722570E-1,2.014960098E1,3.861368561E1
7.037981250E0,-3.064578176E-1,2.083913231E1,4.734773254E1
7.042987500E0,3.830722570E-1,2.122220421E1,5.447287750E1
7.047992188E0,2.796427488E0,2.133712578E1,5.937620163E1
7.052998438E0,6.435614109E0,2.106897545E1,6.090849304E1
7.058004688E0,1.130063248E1,2.072421074E1,5.903143692E1
7.063009375E0,1.689348793E1,2.034113693E1,5.424303436E1
7.067984375E0,2.244803429E1,1.988145065E1,4.757757568E1
7.072989063E0,2.689167404E1,1.930684280E1,4.060565948E1
7.077995313E0,2.957317924E1,1.873223495E1,3.413174057E1
7.083000000E0,3.018609428E1,1.796608925E1,2.846227074E1
7.088006250E0,2.903687859E1,1.697010231E1,2.424847412E1
7.093010938E0,2.635537148E1,1.559104156E1,2.137543297E1
7.097985938E0,2.263957214E1,1.379060173E1,1.953668594E1
7.102990625E0,1.854069710E1,1.179862595E1,1.846408272E1
7.107996875E0,1.413536644E1,9.806650162E0,1.762132454E1
7.113001563E0,9.691728592E0,7.738059998E0,1.674025917E1
7.118007813E0,5.516240597E0,5.937620163E0,1.536119843E1
7.122982813E0,1.800439715E0,4.405331135E0,1.352245140E1
7.127987500E0,-1.379060149E0,3.371036053E0,1.145386124E1
7.132993750E0,-4.098873138E0,2.643198729E0,8.925583839E0
7.137998438E0,-6.397306919E0,2.106897593E0,6.320692539E0
7.143004688E0,-8.044517517E0,1.838746905E0,3.869029999E0
7.148009375E0,-9.193734169E0,1.417367458E0,1.647210717E0
7.152984375E0,-9.883264542E0,8.810662031E-1,-2.681505978E-1
7.157989063E0,-1.026633644E1,2.298433632E-1,-2.030282974E0
7.162995313E0,-1.041956615E1,-4.596867263E-1,-3.754108191E0
7.168001563E0,-1.038125896E1,-1.034295082E0,-5.516240597E0
7.173006250E0,-1.003649330E1,-1.647210717E0,-7.393294811E0
7.178010938E0,-9.806650162E0,-2.336740971E0,-9.155426979E0
7.182985938E0,-9.653421402E0,-3.217807055E0,-1.049618053E1
7.187992188E0,-9.538499832E0,-4.213795185E0,-1.133893967E1
7.192996875E0,-9.385271072E0,-5.477933407E0,-1.130063248E1
7.198003125E0,-9.155426979E0,-6.742072105E0,-1.057279491E1
7.203007813E0,-8.925583839E0,-8.006210327E0,-9.078812599E0
7.207982813E0,-8.619126320E0,-9.078812599E0,-7.240066051E0
7.212987500E0,-8.427590370E0,-1.011310768E1,-5.477933407E0
7.217993750E0,-7.891288757E0,-1.126232433E1,-3.907337189E0
7.223000000E0,-7.086836815E0,-1.241154194E1,-2.528276920E0
7.228004688E0,-6.244078159E0,-1.340752983E1,-1.379060149E0
7.233010938E0,-5.286397457E0,-1.421198082E1,-6.895300746E-1
7.237984375E0,-4.405331135E0,-1.482489681E1,-2.298433632E-1
7.242990625E0,-3.600879431E0,-1.509304714E1,0.000000000E0
7.247995313E0,-2.911349297E0,-1.493981838E1,-3.830722719E-2
7.253001563E0,-2.183511972E0,-1.451843929E1,-4.213795066E-1
7.258006250E0,-1.685518026E0,-1.375229454E1,-1.187524080E0
7.263012500E0,-1.340752959E0,-1.179862595E1,-3.792415380E0
7.267987500E0,-1.340752959E0,-1.179862595E1,-3.792415380E0
7.272992188E0,-1.264138460E0,-1.068771648E1,-5.363011837E0
7.277996875E0,-9.576807022E-1,-9.691728592E0,-6.933608055E0
7.283003125E0,-8.427590132E-1,-8.734047890E0,-8.465897560E0
7.288009375E0,-6.895300746E-1,-7.891288757E0,-9.691728592E0
7.292982813E0,-4.596867263E-1,-7.240066051E0,-1.080263805E1
7.297989063E0,-2.298433632E-1,-6.665457726E0,-1.137724686E1
7.302993750E0,-1.532289088E-1,-6.129156113E0,-1.164539719E1
7.308000000E0,-1.149216816E-1,-5.669469833E0,-1.160709000E1
7.313006250E0,0.000000000E0,-5.363011837E0,-1.110909557E1
7.318010938E0,1.149216816E-1,-5.209783077E0,-1.018972206E1
7.322984375E0,2.681505978E-1,-5.209783077E0,-9.002198219E0
7.327990625E0,4.596867263E-1,-5.516240597E0,-7.354987621E0
7.332996875E0,6.512228847E-1,-5.822698593E0,-5.477933407E0
7.338001563E0,1.110909581E0,-6.282385349E0,-3.332728863E0
7.343007813E0,1.340752959E0,-6.550535679E0,-9.959878922E-1
7.347982813E0,1.570596337E0,-6.856993675E0,1.034295082E0
7.352987500E0,1.417367458E0,-6.895300865E0,3.026270866E0
7.357992188E0,1.034295082E0,-6.780379295E0,4.635174274E0
7.362998438E0,6.129156351E-1,-6.358999729E0,6.014234543E0
7.368003125E0,6.129156351E-1,-5.746084213E0,6.780379295E0
7.373009375E0,1.915361285E-1,-5.899312973E0,6.780379295E0
7.377982813E0,-1.915361285E-1,-5.286397457E0,6.933608055E0
7.382989063E0,-1.915361285E-1,-4.788403511E0,6.742072105E0
7.387995313E0,-2.298433632E-1,-4.252102375E0,6.550535679E0
7.393001563E0,-1.532289088E-1,-3.677493811E0,6.052541733E0
7.398006250E0,1.915361285E-1,-2.987963676E0,5.822698593E0
7.403010938E0,8.427590132E-1,-2.375048161E0,5.669469833E0
7.407985938E0,1.570596337E0,-1.685518026E0,5.899312973E0
7.412990625E0,2.221819162E0,-1.110909581E0,6.550535679E0
7.417996875E0,2.758120298E0,-5.363011956E-1,7.469909191E0
7.423003125E0,3.179499865E0,3.830722570E-1,8.657433510E0
7.428007813E0,3.294421434E0,1.264138460E0,1.007480049E1
7.432982813E0,3.102885485E0,2.068590164E0,1.141555405E1
7.437987500E0,2.566584110E0,2.873042107E0,1.271799946E1
7.442993750E0,1.723825216E0,3.945644379E0,1.409705925E1
7.447998438E0,6.895300746E-1,5.248090267E0,1.608903503E1
7.453004688E0,-1.149216816E-1,6.780379295E0,1.861731148E1
7.458009375E0,-3.064578176E-1,8.312667847E0,2.164358330E1
7.462984375E0,-3.830722719E-2,9.883264542E0,2.509123421E1
7.467989063E0,8.044517636E-1,1.141555405E1,2.903687859E1
7.472995313E0,2.298433542E0,1.287122822E1,3.351882553E1
7.478001563E0,4.635174274E0,1.402044487E1,3.830722809E1
7.483006250E0,7.201758862E0,1.505473995E1,4.328716660E1
7.488012500E0,9.346963882E0,1.593580627E1,4.761588287E1
7.492985938E0,1.076433086E1,1.639549255E1,5.091030502E1
7.497992188E0,1.160709000E1,1.647210693E1,5.282566452E1
7.502996875E0,1.210508347E1,1.589749908E1,5.408980560E1
7.508003125E0,1.248815632E1,1.451843929E1,5.543055725E1
7.513009375E0,1.325430107E1,1.237323475E1,5.684792328E1
7.517982813E0,1.463336086E1,9.998186111E0,5.807375717E1
7.522987500E0,1.635718536E1,7.584830761E0,5.815037155E1
7.527993750E0,1.811931801E1,5.286397457E0,5.634992981E1
7.533000000E0,1.942176437E1,3.332728863E0,5.244259262E1
7.538004688E0,1.984314346E1,2.106897593E0,4.616020966E1
7.543010938E0,1.953668594E1,1.302445769E0,3.815399933E1
7.547984375E0,1.827254677E1,8.810662031E-1,2.953487206E1
7.552990625E0,1.651041412E1,5.746083856E-1,2.106897545E1
7.557995313E0,1.467166805E1,5.746083856E-1,1.359906578E1
7.563001563E0,1.264138508E1,8.427590132E-1,7.508216381E0
7.568006250E0,1.061110210E1,1.110909581E0,3.371036053E0
7.573012500E0,8.657433510E0,1.110909581E0,6.512228847E-1
7.577985938E0,6.588842869E0,9.959878922E-1,-1.034295082E0
7.582992188E0,4.558559895E0,6.895300746E-1,-1.953668594E0
7.587998438E0,2.604891539E0,4.213795066E-1,-2.643198729E0
7.593003125E0,1.187524080E0,-1.149216816E-1,-3.371036053E0
7.598009375E0,2.681505978E-1,-6.129156351E-1,-4.213795185E0
7.602982813E0,-7.661445439E-2,-9.576807022E-1,-5.248090267E0
7.607989063E0,-1.149216816E-1,-1.034295082E0,-6.588842869E0
7.612993750E0,2.298433632E-1,-9.576807022E-1,-7.776367188E0
7.618000000E0,9.576807022E-1,-6.512228847E-1,-8.772355080E0
7.623006250E0,1.915361404E0,-3.830722570E-1,-9.385271072E0
7.628010938E0,2.796427488E0,-2.298433632E-1,-9.346963882E0
7.632985938E0,3.485957623E0,-1.149216816E-1,-8.772355080E0
7.637990625E0,3.715801001E0,0.000000000E0,-7.508216381E0
7.642995313E0,3.256114244E0,3.830722719E-2,-5.477933407E0
7.648003125E0,1.991975784E0,7.661445439E-2,-3.064578056E0
7.653007813E0,6.512228847E-1,2.681505978E-1,-4.213795066E-1
7.657981250E0,-5.746083856E-1,3.447650373E-1,1.953668594E0
7.662987500E0,-1.417367458E0,3.447650373E-1,3.945644379E0
7.667992188E0,-2.068590164E0,1.149216816E-1,5.363011837E0
7.672998438E0,-2.643198729E0,-1.149216816E-1,6.320692539E0
7.678003125E0,-3.256114244E0,-1.915361285E-1,6.971915245E0
7.683009375E0,-4.098873138E0,-3.830722570E-1,7.508216381E0
7.687984375E0,-4.711789131E0,-4.596867263E-1,7.852981567E0
7.692989063E0,-5.171475887E0,-6.512228847E-1,7.852981567E0
7.697993750E0,-5.516240597E0,-6.895300746E-1,7.393294811E0
7.703000000E0,-5.861005783E0,-4.979939461E-1,6.627150536E0
7.708006250E0,-5.746084213E0,-3.447650373E-1,5.861005783E0
7.713010938E0,-5.401319027E0,-3.830722719E-2,4.635174274E0
7.717985938E0,-4.865017891E0,4.213795066E-1,3.217807055E0
7.722990625E0,-4.213795185E0,8.044517636E-1,1.800439715E0
7.727996875E0,-3.600879431E0,1.187524080E0,3.447650373E-1
7.733003125E0,-3.026270866E0,1.417367458E0,-9.959878922E-1
7.738007813E0,-2.451662540E0,1.762132406E0,-2.106897593E0
7.742982813E0,-2.451662540E0,1.762132406E0,-3.332728863E0
7.747987500E0,-1.800439715E0,1.953668594E0,-3.179499865E0
7.752993750E0,-1.187524080E0,2.221819162E0,-3.983951569E0
7.757998438E0,-5.746083856E-1,2.566584110E0,-4.865017891E0
7.763004688E0,-7.661445439E-2,2.758120298E0,-5.248090267E0
7.768010938E0,4.979939461E-1,2.911349297E0,-5.592854977E0
7.772984375E0,8.810662031E-1,2.949656487E0,-5.707777023E0
7.777990625E0,1.187524080E0,3.064578056E0,-5.707777023E0
7.782995313E0,1.340752959E0,2.949656487E0,-5.707777023E0
7.788001563E0,1.379060149E0,2.796427488E0,-5.592854977E0
7.793006250E0,1.149216771E0,2.528276920E0,-5.401319027E0
7.798012500E0,7.278373241E-1,2.336740971E0,-5.286397457E0
7.802985938E0,4.596867263E-1,2.183511972E0,-5.209783077E0
7.807992188E0,1.915361285E-1,2.068590164E0,-4.979939461E0
7.812996875E0,-7.661445439E-2,1.915361404E0,-4.826710701E0
7.818003125E0,-3.064578176E-1,1.877054095E0,-4.405331135E0
7.823009375E0,-4.979939461E-1,1.762132406E0,-4.137180328E0
7.827982813E0,-8.427590132E-1,1.608903527E0,-3.754108191E0
7.832989063E0,-1.225831270E0,1.532289028E0,-3.409343243E0
7.837993750E0,-1.379060149E0,1.455674648E0,-2.987963676E0
7.843000000E0,-1.532289028E0,1.302445769E0,-2.528276920E0
7.848004688E0,-1.723825216E0,1.302445769E0,-2.068590164E0
7.853010938E0,-1.570596337E0,1.493981838E0,-1.455674648E0
7.857984375E0,-1.417367458E0,1.570596337E0,-1.149216771E0
7.862990625E0,-1.302445769E0,1.838746905E0,-9.576807022E-1
7.867995313E0,-1.072602391E0,2.068590164E0,-9.576807022E-1
7.873003125E0,-9.193734527E-1,2.298433542E0,-8.810662031E-1
7.878007813E0,-8.044517636E-1,2.566584110E0,-9.193734527E-1
7.882981250E0,-6.895300746E-1,2.911349297E0,-6.895300746E-1
7.887987500E0,-5.363011956E-1,3.102885485E0,-4.596867263E-1
7.892992188E0,-4.213795066E-1,3.217807055E0,-3.830722719E-2
7.897998438E0,-4.979939461E-1,3.409343243E0,5.746083856E-1
7.903003125E0,-6.895300746E-1,3.371036053E0,1.149216771E0
7.908009375E0,-1.149216771E0,3.409343243E0,2.030282974E0
7.912982813E0,-1.608903527E0,3.409343243E0,2.796427488E0
7.917989063E0,-1.991975784E0,3.485957623E0,3.677493811E0
7.922993750E0,-2.451662540E0,3.562572241E0,4.635174274E0
7.928000000E0,-2.758120298E0,3.830722809E0,5.554547787E0
7.933006250E0,-2.758120298E0,4.098873138E0,6.167463779E0
7.938010938E0,-2.451662540E0,4.520252705E0,6.818686485E0
7.942984375E0,-1.953668594E0,4.941632271E0,7.623138428E0
7.947990625E0,-1.149216771E0,5.324704647E0,8.350975990E0
7.952995313E0,-1.915361285E-1,5.861005783E0,9.308655739E0
7.958001563E0,4.596867263E-1,6.588842869E0,1.018972206E1
7.963007813E0,5.746083856E-1,7.699752808E0,1.099417400E1
7.967982813E0,1.915361285E-1,8.810662270E0,1.164539719E1
7.972987500E0,-6.129156351E-1,1.011310768E1,1.214339066E1
7.978020313E0,-1.685518026E0,1.130063248E1,1.279461384E1
7.982998438E0,-2.949656487E0,1.222000504E1,1.325430107E1
7.988004688E0,-4.213795185E0,1.321599293E1,1.390552330E1
7.993010938E0,-5.707777023E0,1.421198082E1,1.463336086E1
7.997984375E0,-7.048529625E0,1.516966152E1,1.562934875E1
8.002989063E0,-8.159439087E0,1.582088470E1,1.693179512E1
8.007993750E0,-8.465897560E0,1.612734222E1,1.827254677E1
8.013000000E0,-7.776367188E0,1.582088470E1,1.968991470E1
8.018006250E0,-6.282385349E0,1.509304714E1,2.160527611E1
8.023010938E0,-4.328716755E0,1.448013210E1,2.344402313E1
8.027985938E0,-2.145204782E0,1.375229454E1,2.470816231E1
8.032990625E0,2.681505978E-1,1.313937855E1,2.524446297E1
8.037996875E0,2.796427488E0,1.229662037E1,2.501461983E1
8.043001563E0,5.286397457E0,1.130063248E1,2.382709503E1
8.048007813E0,7.508216381E0,1.038125896E1,2.195004082E1
8.052981250E0,9.155426979E0,9.461885452E0,1.965160751E1
8.057987500E0,1.022802925E1,8.734047890E0,1.716163826E1
8.062993750E0,1.076433086E1,8.082824707E0,1.478658962E1
8.067998438E0,1.080263805E1,7.316680431E0,1.287122822E1
8.073004688E0,1.041956615E1,6.550535679E0,1.145386124E1
8.078010938E0,9.768342972E0,5.746084213E0,1.053448772E1
8.082984375E0,9.040505409E0,4.979939461E0,1.003649330E1
8.087989063E0,8.006210327E0,3.983951569E0,9.883264542E0
8.092995313E0,6.818686485E0,3.141192675E0,9.998186111E0
8.098001563E0,5.707777023E0,2.336740971E0,1.015141487E1
8.103006250E0,4.865017891E0,1.493981838E0,1.057279491E1
8.108010938E0,4.175487995E0,7.278373241E-1,1.110909557E1
8.112987500E0,3.715801001E0,1.532289088E-1,1.179862595E1
8.117992188E0,3.332728863E0,-3.447650373E-1,1.218169785E1
8.122996875E0,3.332728863E0,-3.447650373E-1,1.218169785E1
8.128003125E0,2.949656487E0,-9.193734527E-1,1.248815632E1
8.133007813E0,2.911349297E0,-1.455674648E0,1.252646351E1
8.137982813E0,3.102885485E0,-2.106897593E0,1.244984913E1
8.142989063E0,3.524264812E0,-2.758120298E0,1.237323475E1
8.147993750E0,4.252102375E0,-3.447650433E0,1.233492756E1
8.153000000E0,4.903325081E0,-4.022258759E0,1.222000504E1
8.158006250E0,5.363011837E0,-4.558559895E0,1.187524033E1
8.163010938E0,6.129156113E0,-5.209783077E0,1.137724686E1
8.167984375E0,6.856993675E0,-5.669469833E0,1.061110210E1
8.172990625E0,7.584830761E0,-6.014234543E0,9.844957352E0
8.177995313E0,8.389283180E0,-6.282385349E0,8.772355080E0
8.183001563E0,9.117119789E0,-6.397306919E0,7.699752808E0
8.188007813E0,9.691728592E0,-6.627150536E0,6.435614109E0
8.192981250E0,1.034295177E1,-6.895300865E0,5.094861031E0
8.197987500E0,1.076433086E1,-7.125144482E0,3.907337189E0
8.202992188E0,1.095586681E1,-7.316680431E0,2.796427488E0
8.207998438E0,1.095586681E1,-7.469909191E0,1.838746905E0
8.213004688E0,1.099417400E1,-7.469909191E0,1.110909581E0
8.218009375E0,1.084094524E1,-7.508216381E0,4.596867263E-1
8.222984375E0,1.064940929E1,-7.546523571E0,2.298433632E-1
8.227989063E0,1.030464458E1,-7.431602001E0,1.915361285E-1
8.232995313E0,9.998186111E0,-7.393294811E0,4.596867263E-1
8.238000000E0,9.538499832E0,-7.048529625E0,6.895300746E-1
8.243006250E0,8.963891029E0,-6.933608055E0,1.110909581E0
8.248010938E0,8.389283180E0,-6.627150536E0,1.379060149E0
8.252985938E0,8.082824707E0,-6.473921299E0,1.800439715E0
8.257990625E0,8.006210327E0,-6.397306919E0,2.336740971E0
8.262996875E0,9.232041359E0,-5.746084213E0,3.945644379E0
8.268003125E0,9.232041359E0,-5.746084213E0,3.945644379E0
8.273009375E0,9.921571732E0,-5.018246651E0,4.635174274E0
8.277981250E0,1.061110210E1,-4.213795185E0,5.018246651E0
8.282987500E0,1.107078838E1,-3.409343243E0,4.979939461E0
8.287993750E0,1.133893967E1,-2.681505919E0,4.481945515E0
8.292998438E0,1.145386124E1,-2.068590164E0,3.409343243E0
8.298004688E0,1.172201157E1,-1.877054095E0,2.336740971E0
8.303009375E0,1.199016190E1,-1.800439715E0,1.417367458E0
8.307982813E0,1.229662037E1,-1.877054095E0,6.512228847E-1
8.312989063E0,1.279461384E1,-1.953668594E0,3.447650373E-1
8.317995313E0,1.306276417E1,-2.030282974E0,8.810662031E-1
8.323000000E0,1.321599293E1,-2.260126352E0,2.566584110E0
8.328006250E0,1.329260826E1,-2.260126352E0,5.209783077E0
8.333012500E0,1.313937855E1,-2.106897593E0,8.312667847E0
8.337985938E0,1.287122822E1,-1.800439715E0,1.149216843E1
8.343034375E0,1.294784260E1,-1.417367458E0,1.402044487E1
8.347996875E0,1.336922264E1,-1.034295082E0,1.532289124E1
8.353003125E0,1.371398735E1,-5.363011956E-1,1.528458405E1
8.358009375E0,1.379060173E1,1.915361285E-1,1.409705925E1
8.362982813E0,1.348414421E1,1.034295082E0,1.218169785E1
8.367987500E0,1.290953541E1,2.145204782E0,1.041956615E1
8.372993750E0,1.210508347E1,3.524264812E0,9.346963882E0
8.378000000E0,1.091755962E1,4.788403511E0,9.730035782E0
8.383004688E0,9.270348549E0,5.861005783E0,1.206677628E1
8.388009375E0,7.240066051E0,6.550535679E0,1.582088470E1
8.392984375E0,5.133168221E0,6.780379295E0,2.037944412E1
8.397990625E0,2.911349297E0,6.550535679E0,2.509123421E1
8.402995313E0,9.193734527E-1,6.167463779E0,2.896026421E1
8.408001563E0,-8.044517636E-1,5.861005783E0,3.156515503E1
8.413006250E0,-2.336740971E0,5.746084213E0,3.302082825E1
8.418012500E0,-3.983951569E0,5.937620163E0,3.325067139E1
8.422985938E0,-5.439626217E0,6.167463779E0,3.252283478E1
8.427992188E0,-6.742072105E0,6.435614109E0,3.110546875E1
8.432998438E0,-7.776367188E0,6.856993675E0,2.907518578E1
8.438003125E0,-8.274360657E0,7.278373241E0,2.685336685E1
8.443009375E0,-8.350975990E0,7.699752808E0,2.436339569E1
8.447982813E0,-8.121131897E0,8.121131897E0,2.183511925E1
8.452989063E0,-7.623138428E0,8.427590370E0,1.919192123E1
8.457993750E0,-6.895300865E0,8.772355080E0,1.647210693E1
8.463000000E0,-6.167463779E0,9.232041359E0,1.356075859E1
8.468004688E0,-5.324704647E0,9.423578262E0,1.122401714E1
8.473010938E0,-4.596867085E0,9.653421402E0,9.078812599E0
8.477985938E0,-4.060565948E0,9.730035782E0,7.278373241E0
8.482990625E0,-3.639186621E0,9.576807022E0,5.822698593E0
8.487996875E0,-3.141192675E0,9.385271072E0,4.711789131E0
8.493001563E0,-2.834734917E0,9.078812599E0,3.945644379E0
8.498007813E0,-2.834734917E0,8.465897560E0,3.409343243E0
8.502981250E0,-2.643198729E0,8.695740700E0,3.409343243E0
8.507987500E0,-2.604891539E0,8.159439087E0,3.064578056E0
8.512992188E0,-2.911349297E0,7.623138428E0,2.719813108E0
8.517998438E0,-3.371036053E0,7.048529625E0,2.451662540E0
8.523004688E0,-4.022258759E0,6.627150536E0,2.145204782E0
8.528009375E0,-4.405331135E0,6.244078159E0,2.145204782E0
8.532984375E0,-4.788403511E0,6.052541733E0,2.260126352E0
8.537989063E0,-5.209783077E0,5.899312973E0,2.489969730E0
8.542993750E0,-5.439626217E0,5.822698593E0,2.643198729E0
8.548000000E0,-5.477933407E0,5.746084213E0,2.719813108E0
8.553006250E0,-5.324704647E0,5.707777023E0,2.528276920E0
8.558010938E0,-4.903325081E0,5.669469833E0,2.030282974E0
8.562985938E0,-4.481945515E0,5.784391403E0,1.608903527E0
